timestamp,open,low,high,close,volume,Code
2010-02-09,551,532,551,551,172625706,PTPP
2010-02-10,532,522,560,532,23877522,PTPP
2010-02-11,541,532,551,541,31922443,PTPP
2010-02-12,570,541,579,570,3,PTPP
2010-02-15,560,560,579,560,25769207,PTPP
2010-02-16,579,560,579,579,21515021,PTPP
2010-02-17,570,560,579,570,21415071,PTPP
2010-02-18,570,560,570,570,2204686,PTPP
2010-02-19,560,551,570,560,14215516,PTPP
2010-02-22,560,551,570,560,3135272,PTPP
2010-02-23,560,551,560,560,4347297,PTPP
2010-02-24,551,541,570,551,24509312,PTPP
2010-02-25,551,541,570,551,23757056,PTPP
2010-02-26,551,541,570,551,0,PTPP
2010-03-01,551,541,551,551,6091161,PTPP
2010-03-02,541,541,551,541,3188930,PTPP
2010-03-03,541,541,551,541,2667612,PTPP
2010-03-04,551,541,551,551,2058969,PTPP
2010-03-05,551,541,560,551,7686153,PTPP
2010-03-08,551,541,551,551,811699,PTPP
2010-03-09,608,541,608,608,3,PTPP
2010-03-10,608,589,617,608,37323950,PTPP
2010-03-11,589,589,608,589,24553500,PTPP
2010-03-12,646,589,646,646,3,PTPP
2010-03-15,636,617,655,636,44190514,PTPP
2010-03-16,636,617,655,636,0,PTPP
2010-03-17,627,608,636,627,20473963,PTPP
2010-03-18,617,608,627,617,5872324,PTPP
2010-03-19,617,608,627,617,4682919,PTPP
2010-03-22,617,608,646,617,21112591,PTPP
2010-03-23,617,608,627,617,10524732,PTPP
2010-03-24,617,608,627,617,4272072,PTPP
2010-03-25,627,608,636,627,13223907,PTPP
2010-03-26,627,617,636,627,12032398,PTPP
2010-03-29,627,617,636,627,9775633,PTPP
2010-03-30,627,617,627,627,1856965,PTPP
2010-03-31,627,617,646,627,19842174,PTPP
2010-04-01,617,617,636,617,11295925,PTPP
2010-04-02,617,617,636,617,0,PTPP
2010-04-05,627,617,636,627,6182695,PTPP
2010-04-06,617,608,627,617,21509234,PTPP
2010-04-07,636,608,636,636,69029135,PTPP
2010-04-08,684,627,684,684,3,PTPP
2010-04-09,674,665,693,674,40980015,PTPP
2010-04-12,674,665,684,674,13209178,PTPP
2010-04-13,674,674,703,693,51431100,PTPP
2010-04-14,693,684,703,693,30806686,PTPP
